episodes,sum_agent_wins,sum_adver_wins,sum_agent_exceed_screen,sum_adver_exceed_screen,sum_agent_number_of_team_collisions,sum_agent_number_of_oppo_collisions,sum_adver_number_of_team_collisions,sum_adver_number_of_oppo_collisions,avg_agent_number_of_team_collisions,avg_agent_number_of_oppo_collisions,avg_adver_number_of_team_collisions,avg_adver_number_of_oppo_collisions,avg_agent_actor_loss,avg_agent_critic_loss,avg_adver_actor_loss,avg_adver_critic_loss,avg_agent_actor_grad_norm,avg_agent_critic_grad_norm,avg_adver_actor_grad_norm,avg_adver_critic_grad_norm,agent_elo,adver_elo,agent_goal,adver_goal
31,0,0,2,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,5.0,0.2
32,0,0,3,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,5.0,0.2
33,0,0,4,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1000.0,5.0,0.2
34,0,1,4,29,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.0,1016.0,5.0,0.2
35,0,1,4,30,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.4695015289755,1014.5304984710245,5.0,0.2
36,0,1,4,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.8046975081021,1013.1953024918979,5.0,0.2
37,0,2,4,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.0176978117781,1027.9823021882219,5.0,0.2
38,0,2,5,31,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.5729017129017,1025.4270982870983,5.0,0.2
39,0,2,5,32,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.8982414857361,1023.1017585142639,5.0,0.2
40,0,2,5,33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.0135371884937,1020.9864628115063,5.0,0.2
41,0,2,5,34,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.9371130474556,1019.0628869525444,5.0,0.2
42,0,2,5,35,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.6858561539289,1017.3141438460711,5.0,0.2
43,0,2,5,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.2752882073329,1015.7247117926671,5.0,0.2
44,0,3,5,36,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.7196449934654,1030.2803550065346,5.0,0.2
45,0,3,5,37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.4806623964314,1027.5193376035686,4.5,0.25
46,0,3,5,38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.9942956025129,1025.005704397487,4.5,0.25
47,0,3,5,39,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.281630018881,1022.718369981119,4.5,0.25
48,0,3,6,39,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.3622214506838,1020.6377785493162,4.5,0.25
49,0,3,6,40,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.2541388855503,1018.7458611144497,4.5,0.25
50,0,3,6,41,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.9740259144232,1017.0259740855768,4.5,0.25
51,0,3,6,42,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.5371741645184,1015.4628258354816,4.5,0.25
52,0,3,6,43,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.9576036852952,1014.0423963147048,4.5,0.25
53,0,3,6,44,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.2481465084524,1012.7518534915476,4.5,0.25
54,0,3,6,45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.4205306253647,1011.5794693746353,4.5,0.25
55,0,3,7,45,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.4854624259996,1010.5145375740004,4.5,0.25
56,0,3,7,46,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.452706259643,1009.547293740357,4.5,0.25
57,0,3,7,47,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.3311602447347,1008.6688397552653,4.5,0.25
58,0,3,7,48,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.1289278034931,1007.8710721965069,4.5,0.25
59,0,4,7,48,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.8533846527275,1023.1466153472725,4.5,0.25
60,0,5,7,48,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,962.9727394723042,1037.027260527696,4.5,0.25
61,0,5,7,49,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.3323525027924,1033.6676474972078,4.5,0.25
62,0,5,7,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.3950076647264,1030.6049923352737,4.5,0.25
63,0,5,7,51,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.1850255108321,1027.814974489168,4.5,0.25
64,0,5,7,52,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.7252087116345,1025.2747912883656,4.5,0.25
65,0,5,7,53,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.0368150428532,1022.963184957147,4.5,0.25
66,0,5,7,54,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.1395694081639,1020.8604305918362,4.5,0.25
67,0,5,7,55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0517040531527,1018.9482959468475,4.5,0.25
68,0,6,7,55,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.7900182652945,1033.2099817347055,4.5,0.25
69,0,6,7,56,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.8120449311702,1030.1879550688298,4.5,0.25
70,0,6,7,57,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.5648046510069,1027.4351953489931,4.5,0.25
71,0,6,7,58,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0708787674332,1024.9291212325668,4.5,0.25
72,0,6,7,59,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.3513033331628,1022.6486966668372,4.5,0.25
73,0,6,7,60,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.4255857983785,1020.5744142016215,4.5,0.25
74,0,6,7,61,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.3117485122386,1018.6882514877614,4.5,0.25
75,0,6,7,62,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.0263906215313,1016.9736093784687,4.5,0.25
76,0,6,7,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.5847617969083,1015.4152382030917,4.5,0.25
77,0,7,7,63,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.0008427728496,1029.9991572271504,4.5,0.25
78,0,7,7,64,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.736725137719,1027.263274862281,4.5,0.25
79,0,7,7,65,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.2273508669022,1024.7726491330977,4.5,0.25
80,0,7,7,66,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.4936547655432,1022.5063452344567,4.5,0.25
81,0,8,7,66,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.5550451729137,1036.4449548270863,4.5,0.25
82,0,8,7,67,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.8633545901127,1033.1366454098873,4.5,0.25
83,0,8,7,68,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,969.8788671754371,1030.121132824563,4.5,0.25
84,0,8,7,69,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,972.6256541210815,1027.3743458789186,4.5,0.25
85,0,8,7,70,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.1262609873892,1024.873739012611,4.5,0.25
86,0,8,7,71,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.4016880537935,1022.5983119462066,4.5,0.25
87,0,8,7,72,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.4714077389517,1020.5285922610484,3.5,0.25
88,0,8,7,73,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.3534086167356,1018.6465913832645,3.5,0.25
89,0,8,7,74,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.0642576571365,1016.9357423428636,3.5,0.25
90,0,8,7,75,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.6191741619409,1015.3808258380592,3.5,0.25
91,0,8,7,76,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.0321104139636,1013.9678895860366,3.5,0.25
92,0,8,7,77,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.3158353236993,1012.6841646763008,3.5,0.25
93,0,8,7,78,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.4820183664337,1011.5179816335664,3.5,0.25
94,0,8,7,79,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.54131189234,1010.4586881076601,3.5,0.25
95,0,8,7,80,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.5034304992548,1009.4965695007453,3.5,0.25
96,0,8,7,81,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,991.3772266174968,1008.6227733825033,3.5,0.25
97,0,8,7,82,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.1707617987228,1007.8292382012773,3.5,0.25
98,0,8,7,83,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,992.8913734520796,1007.1086265479205,3.5,0.25
99,0,8,7,84,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.5457369517726,1006.4542630482275,3.5,0.25
100,0,8,7,85,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.1399231674369,1005.8600768325632,3.5,0.25
101,0,9,7,85,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.679451555623,1021.3205484443771,3.5,0.25
102,0,10,7,85,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,964.6333460451168,1035.3666539548833,3.5,0.25
103,0,10,7,86,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,967.8464654092819,1032.1535345907182,3.5,0.25
104,0,10,7,87,2,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,970.7745541585579,1029.2254458414423,3.5,0.25
105,0,10,7,88,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.4412063821366,1026.5587936178636,3.5,0.25
106,0,10,7,89,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,975.8684795975049,1024.1315204024952,3.5,0.25
107,0,10,7,90,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.0768880796749,1021.9231119203253,3.5,0.25
108,0,10,7,91,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.0854297108464,1019.9145702891537,3.5,0.25
109,0,10,7,92,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.9116365654819,1018.0883634345182,3.5,0.25
110,0,10,7,93,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,983.5716414720964,1016.4283585279037,3.5,0.25
111,0,10,7,94,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.0802545426696,1014.9197454573305,4.0,0.275
112,0,10,7,95,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,986.4510451177374,1013.5489548822627,4.0,0.275
113,0,10,7,96,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,987.6964257558534,1012.3035742441467,4.0,0.275
114,0,10,7,97,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,988.8277358318189,1011.1722641681812,4.0,0.275
115,0,10,7,98,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,989.8553230359956,1010.1446769640045,4.0,0.275
116,0,11,7,98,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,974.7886216240111,1025.211378375989,4.0,0.275
117,0,11,7,99,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,977.0945090193209,1022.9054909806791,4.0,0.225
118,0,11,7,100,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,979.1920411242706,1020.8079588757294,4.0,0.225
119,0,11,7,101,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.0994117974338,1018.9005882025662,4.0,0.225
120,0,11,7,102,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,982.8333837003013,1017.1666162996987,4.0,0.225
121,0,11,7,103,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984.4093609215713,1015.5906390784287,4.0,0.225
122,0,11,7,104,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.8414689328746,1014.1585310671254,4.0,0.225
123,0,12,7,104,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.1426379980971,1028.8573620019029,4.0,0.225
124,0,12,7,105,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.7763185586348,1026.2236814413652,4.0,0.225
125,0,12,7,106,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,976.1734283471478,1023.8265716528522,4.0,0.225
126,0,12,7,107,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,978.3542784458875,1021.6457215541125,4.0,0.225
127,0,12,7,108,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.3376690739074,1019.6623309260926,4.0,0.225
128,0,12,7,109,0,0,0,0,0.0,0.0,0.0,0.0,-0.31955161690711975,0.00022945085220271721,0.40488290786743164,2.7694365978240967,0.00938986986875534,0.08057942427694798,0.0021614502184093,6.864348888397217,982.1409426955275,1017.8590573044725,4.0,0.225
129,0,12,7,110,0,0,0,0,0.0,0.0,0.0,0.0,0.09602496726438403,0.43034743517637253,0.20396515727043152,2.783993124961853,0.004536168882623315,14.597872734069824,0.0017232887330465019,6.6696799993515015,983.7800522145913,1016.2199477854087,4.0,0.225
130,0,12,7,111,0,0,0,0,0.0,0.0,0.0,0.0,0.41963281482458115,0.07806729123694822,-0.10157401207834482,2.684993863105774,0.008254647254943848,4.328767359256744,0.0022522443905472755,1.7677637338638306,985.2696384553158,1014.7303615446842,4.0,0.225
131,0,12,7,112,0,0,0,0,0.0,0.0,0.0,0.0,0.28726980835199356,0.019716821843758225,-0.03465831279754639,2.7307049036026,0.009767981711775064,1.7713011503219604,0.0026769075775519013,5.40514063835144,986.6231125496425,1013.3768874503575,4.0,0.225
132,0,12,7,113,0,0,0,0,0.0,0.0,0.0,0.0,0.2937300279736519,0.003617350710555911,0.16681014490313828,2.7086706161499023,0.008277571992948651,1.1264522969722748,0.0022287662141025066,4.301076412200928,987.8527399971364,1012.1472600028636,4.0,0.225
133,0,12,7,114,0,0,0,0,0.0,0.0,0.0,0.0,0.3099408559501171,0.015556864440441132,0.28065574169158936,2.29308819770813,0.005752487340942025,2.253748893737793,0.0021382042905315757,1.1007954776287079,988.9697240694642,1011.0302759305358,4.0,0.225
134,0,12,8,114,0,0,0,0,0.0,0.0,0.0,0.0,0.284970723092556,0.002797362394630909,0.22278163582086563,1.561596155166626,0.005473780911415815,0.9659444689750671,0.0023066847934387624,4.124330282211304,989.9842869346738,1010.0157130653262,4.0,0.225
135,0,12,8,115,0,0,0,0,0.0,0.0,0.0,0.0,0.2626311257481575,0.015362358186393976,0.1816498041152954,2.6569504737854004,0.004462437704205513,2.3973013162612915,0.0024960184236988425,2.4465337991714478,990.9057474134383,1009.0942525865617,4.0,0.225
136,0,12,8,116,0,0,0,0,0.0,0.0,0.0,0.0,0.26014018803834915,0.013076693401671946,0.1906493902206421,2.643652319908142,0.005089694634079933,1.9309459030628204,0.0029850597493350506,1.3880581855773926,991.7425946831247,1008.2574053168753,4.0,0.225
137,0,12,8,117,0,0,0,0,0.0,0.0,0.0,0.0,0.36825565970502794,0.005554192699491978,0.17126722633838654,1.5370851755142212,0.005733705125749111,1.3336830735206604,0.0035693118115887046,1.7677215337753296,992.5025575443188,1007.4974424556812,4.0,0.225
138,0,12,8,118,0,0,0,0,0.0,0.0,0.0,0.0,0.4467881768941879,0.009649703279137611,0.2207559272646904,2.2646920680999756,0.005150138516910374,1.9491908550262451,0.0036508271005004644,0.9935771226882935,993.1926690817932,1006.8073309182068,4.0,0.225
139,0,13,8,118,0,0,0,0,0.0,0.0,0.0,0.0,0.4203541725873947,0.011722191935405135,0.19784528762102127,1.8889135122299194,0.006731423316523433,2.0544286370277405,0.005219208193011582,1.1241547465324402,977.8193267068767,1022.1806732931233,4.0,0.225
140,0,13,8,119,0,0,0,0,0.0,0.0,0.0,0.0,0.3182189539074898,0.00428927643224597,0.23693666607141495,2.252131760120392,0.006703444058075547,1.2860206961631775,0.00663473573513329,0.7462462186813354,979.8512124217832,1020.1487875782168,4.0,0.225
141,0,13,8,120,0,0,0,0,0.0,0.0,0.0,0.0,0.2958053043112159,0.0024826389271765947,0.33285385370254517,2.9918212890625,0.006136383628472686,0.8356805294752121,0.007939354400150478,1.8748809695243835,981.6987071658612,1018.3012928341388,4.0,0.225
142,0,13,8,121,0,0,0,0,0.0,0.0,0.0,0.0,0.3578361552208662,0.004587117582559586,0.42357097566127777,2.978851795196533,0.006281029782257974,1.2699373662471771,0.008146598702296615,2.0863327383995056,983.3781100175028,1016.6218899824972,4.0,0.225
